	label	cluster	numCommits	binFiles	imgFilePct	textFiles	textLines	cLinePct	c-plus-plusLinePct	dataLinePct	goLinePct	interfaceLinePct	javascriptLinePct	jsonLinePct	latexLinePct	lockLinePct	localizationLinePct	markdownLinePct	pydataLinePct	pythonLinePct	rpm-packageLinePct	rustLinePct	shellLinePct	solidityLinePct	swiftLinePct	txtLinePct	yarnLinePct
d099a42c8564405f2f08b83ec67e0fd96fb03732		5	6845	0	0.0	1	18	0.0	0.0	0.0	100.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3220a32ff056f5bffed031bf1c4d3b0bc71f1ec9		5	6845	0	0.0	2	62	0.0	0.0	0.0	100.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
bf99d5b33c716ecb8b7dac8234df07b0ea82c48f		5	6845	0	0.0	1	51	0.0	0.0	0.0	100.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d14bc4fba5c8431d733322e814a7019b24a1ea84		5	6845	0	0.0	2	62	0.0	0.0	0.0	100.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
cf5313f13ee0a149742f1aeb21e920385e97ecd4		5	6845	0	0.0	3	52	0.0	0.0	0.0	100.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
f6e821fd335911c26d515094ac0af4fa69526279		5	6845	0	0.0	6	69	0.0	0.0	0.0	100.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3251d5814a034e8af344bf0af739b517bc1c5016		5	6845	0	0.0	1	12	0.0	0.0	0.0	100.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
b30109df3c7c56cb0d1752fc03f478474c3c190a		5	6845	0	0.0	1	7	0.0	0.0	0.0	100.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ae1a075775cb71c70620c322c9638f6b0f00cc62		5	6845	0	0.0	1	8	0.0	0.0	0.0	100.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d4ed66c83df40c6d3035e21c705b4ca06e52a0be		5	6845	0	0.0	3	11	0.0	0.0	0.0	100.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
21f547ad4b82879d8f4ec7411b2ced33df4c9286		5	6845	0	0.0	7	173	0.0	0.0	0.0	100.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
9697ae8225a099a9fb16a89c986acef0a1698d48		6	2011	0	12.5	8	168	0.0	0.0	0.0	0.0	62.5	0.0	0.0	0	0.0	0.0	0.0	0.0	36.9	0.0	0.0	0.0	0.0	0.0	0.0	0.0
f46df9d81895f6f56727c6a61d991c904b5e8455		6	2011	0	0.0	14	67	0.0	0.0	0.0	0.0	58.2	0.0	0.0	0	0.0	0.0	0.0	0.0	41.79	0.0	0.0	0.0	0.0	0.0	0.0	0.0
aa7419b88150e10813b16d715d98715b3718f445		6	2011	0	0.0	16	349	0.0	0.0	0.0	0.0	7.73	10.02	0.0	0	0.0	0.0	0.0	0.0	74.49	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4e476ce4d44825c868c1254f96cee91c61da28aa		6	2011	0	0.0	22	245	0.0	0.0	0.0	0.0	68.16	0.0	0.0	0	0.0	0.0	0.0	0.0	27.75	0.0	0.0	0.0	0.0	0.0	0.0	0.0
213fdf9dd849580ced0759b1dc16edac368ca955		6	2011	0	0.0	6	202	0.0	0.0	0.0	0.0	55.94	0.0	0.0	0	0.0	0.0	0.0	0.0	12.37	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2974554d0c7200d65224d39ecfdbeed790b243a7		6	2011	0	0.0	10	42	0.0	0.0	0.0	0.0	47.61	0.0	0.0	0	0.0	0.0	0.0	0.0	50.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d3e45103026b2b12aa3439fda2e35c0af11367fa		6	2011	0	0.0	4	60	0.0	0.0	0.0	0.0	16.66	0.0	0.0	0	0.0	0.0	0.0	0.0	83.33	0.0	0.0	0.0	0.0	0.0	0.0	0.0
641eec61c1e83e55654a84e9ec0cadef6e6abb1a		6	2011	1	0.0	19	168	0.0	0.0	0.0	0.0	9.52	0.0	0.0	0	0.0	0.0	0.0	0.0	90.47	0.0	0.0	0.0	0.0	0.0	0.0	0.0
a668b4d3dd7c74f1eafc1ac1567bc99a18e7be21		6	2011	0	0.0	6	68	0.0	0.0	0.0	0.0	76.47	0.0	0.0	0	0.0	0.0	0.0	0.0	22.05	0.0	0.0	0.0	0.0	0.0	1.47	0.0
7c17a171b41ac8ac51bcef0dec06fe6655639a90		6	2011	0	0.0	2	28	0.0	0.0	0.0	0.0	28.57	0.0	0.0	0	0.0	0.0	0.0	0.0	71.42	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ad42a4cf870a76f9ccdf72de10760297e44c252c		6	2011	1	14.28	6	53	0.0	0.0	0.0	0.0	20.75	35.84	0.0	0	0.0	0.0	0.0	0.0	43.39	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3a88ef0bfa3fb73b979a09268d368f51a5fa9493		6	2011	0	0.0	2	33	0.0	0.0	0.0	0.0	63.63	0.0	0.0	0	0.0	0.0	0.0	0.0	36.36	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3f54248d05aea48150374c3fee943f3fd91a38c8		6	2011	0	0.0	3	46	0.0	0.0	0.0	0.0	28.26	0.0	0.0	0	0.0	0.0	0.0	0.0	71.73	0.0	0.0	0.0	0.0	0.0	0.0	0.0
8342c3af2a43476ea1629948a300e7745827d04c		6	2011	0	0.0	22	479	0.0	0.0	0.0	0.0	71.81	0.0	0.0	0	0.0	0.0	0.0	0.0	28.18	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0afb2d6a058a9be9a71ede2a250d9a7161afafb0		6	2011	0	0.0	6	51	0.0	0.0	0.0	0.0	74.5	7.84	0.0	0	0.0	0.0	0.0	0.0	17.64	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1e30b523521f40f1ff462832a3bdae1b1d40df58		6	2011	0	0.0	7	51	0.0	0.0	0.0	0.0	66.66	0.0	0.0	0	0.0	0.0	0.0	0.0	33.33	0.0	0.0	0.0	0.0	0.0	0.0	0.0
e05c9d15306206d709ebd3136e6c4aeebb933191		6	2011	0	0.0	7	132	0.0	0.0	0.0	0.0	86.36	0.75	0.0	0	0.0	0.0	0.0	0.0	12.87	0.0	0.0	0.0	0.0	0.0	0.0	0.0
919f74db6e40a8d323cb3ce77995d748284e8007		6	2011	0	0.0	14	324	0.0	0.0	0.0	0.0	53.7	4.32	0.0	0	0.0	0.0	0.0	0.0	41.97	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2212259b63d7a3881d2eaae6f76eae7dc5fc24a3		6	2011	0	0.0	3	56	0.0	0.0	0.0	0.0	76.78	0.0	0.0	0	0.0	0.0	0.0	0.0	23.21	0.0	0.0	0.0	0.0	0.0	0.0	0.0
8a0cd4d0b362e5e2e9c06593f54342a7a601167c		6	2011	0	0.0	11	248	0.0	0.0	0.0	0.0	7.25	0.0	0.0	0	0.0	0.0	0.0	0.0	92.74	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0ad51c14a62ed03baf265815f6059aff49754e83		7	6037	0	0.0	1	119	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2c4df7b49e7d2e20f665c2924af263719dc40145		7	6037	0	0.0	1	37	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
eb001d15974383baba10d6284636c0d6be23eaa2		7	6037	0	0.0	2	24	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
069fcb4a77b9896118944a10cad177571fc3d46c		7	6037	0	0.0	1	48	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ecb8672980aba1472254385017fa27b2580aeac7		7	6037	0	0.0	3	27	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	96.29	3.7	0.0	0.0	0.0	0.0	0.0	0.0	0.0
f46178581a3005b50868c091f11f6d2e092b3079		7	6037	0	0.0	2	106	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
24ebbbf1b1bb46abcce3648214284d0d51cfe75c		7	6037	0	0.0	5	30	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	66.66	13.33	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6c798dc3c9377abe674b70c8686c0ae8d263b47e		7	6037	3	50.0	3	43	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
97feaef2a9c1627c7dbbc88b15e7d3edc57d48c5		7	6037	0	0.0	5	256	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	99.6	0.0	0.0	0.0	0.0	0.39	0.0	0.0	0.0
9a0eedeed6801ec370e51b77bf3683846f0521bd		7	6037	0	0.0	10	132	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	93.93	6.06	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3b6414c60ae869affdee4fb0bee2ec7b6a602efc		7	6037	0	0.0	4	115	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	91.3	0.0	0.0	0.0	0.0	0.0	0.0	3.47	0.0
de2d0a99073c3f03186e36da7694c42c1aec02d7		7	6037	0	0.0	1	36	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
75a5abbbd18aa3c045362780f84605718ec3b75d		7	6037	0	0.0	9	36	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	94.44	5.55	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2c75f2090816730fa8ef57a8c353a1893c504573		7	6037	0	0.0	1	19	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3a5398f9ba090f8f90e70e1e7ae84f124cae8975		7	6037	0	0.0	5	98	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
28a00633d8614b8042fa29e50fce6d7c6ba278d7		7	6037	0	0.0	8	213	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
7f786746538d8bb5c51dc23f900d929f9ad204df		7	6037	0	0.0	1	20	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
30dd4bf75ebc9690a04548c5b211595fb48c082b		7	6037	0	0.0	1	148	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6c1e87a16bb2dc51a25c6aaffe38a4438f0b2552		7	6037	0	0.0	1	54	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
71196b588a1e9dc890e0722506e099de9914f3d2		7	6037	0	0.0	2	24	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4cea3d4aa44194e052520fea2f6d216675d3bd14		8	2950	0	0.0	5	225	80.88	19.11	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
882cd3e2854dd03da851e7bb0a2295719ff08c20		8	2950	0	0.0	9	652	36.8	63.19	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3dd410294d42f251e4808ef1dfcfcd64817edbac		8	2950	0	0.0	11	131	11.45	88.54	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1006f0707e34f8903f247195dabd86243ae61f05		8	2950	0	0.0	4	84	22.61	77.38	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
e8b5f0d549b1b76611c7374bed9ceec7d09fa847		8	2950	0	0.0	5	452	86.5	13.05	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
f5813bdd3eb93a2a8d7ba01989eef5b299fcbca4		8	2950	0	0.0	6	49	10.2	89.79	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
8ba198155a723b22b767bf1e7a2759ca63c6d9ad		8	2950	0	0.0	3	38	13.15	86.84	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
319b11607f8592d7ef67ec82fa73545ad7430974		8	2950	0	0.0	11	317	24.29	75.07	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
68218387cf29b3ce7de72aa0348e68dbdae29751		8	2950	0	0.0	2	35	22.85	77.14	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
a34f2f1a316d6093c14045ee8423d913ac01421d		8	2950	0	0.0	7	34	20.58	79.41	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
902768099cb92b39f5ff509cd91fdd8970759b8a		8	2950	0	0.0	4	44	11.36	88.63	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1f0730221194981eec91923929b38e669a1b54cb		8	2950	0	0.0	12	548	11.67	46.89	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	40.32	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0c8beac35785a3c688c48c7f607832c30509c907		8	2950	0	0.0	13	49	20.4	79.59	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
864458922a9d25e4653e07f8935cc0ac41af5ee5		8	2950	0	0.0	6	231	38.09	45.02	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16.01	0.86
e1a4f3778cb90ba9f0d4e736752f78dad1703caa		8	2950	0	0.0	3	145	9.65	90.34	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
a2e3bcbd0c45a79a9709dc8a69858765ab904805		8	2950	0	0.0	4	83	10.84	89.15	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
b31499ec72edd1554d4612d1b54808fce0360e14		8	2950	0	0.0	15	146	2.73	97.26	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
cf5e1d6120513c757bd5c71f1e3af972a9a63aeb		8	2950	0	0.0	6	27	25.92	62.96	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.11	0.0	0.0	0.0	0.0
c3faa433ef2cb864764320adcb3c980b0fab7c0d		8	2950	0	0.0	9	1292	48.76	51.23	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d6c461ed618849fcad037974455d65aa4e09c9e0		8	2950	0	0.0	8	88	46.59	53.4	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
cd8ad7804f68f176ff772898ae3c7371cc87a479		9	126665	0	0.0	1	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d1d7cfebd2c22bdec9ed96d8a389c00d7f898ff8		9	126665	0	0.0	1	2	0.0	100.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3e33fa9b25719c76aab7fd87c2c10ca3fec6e98f		9	126665	0	0.0	1	4	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
35320845c24ee58a21a99a2df044084e0e65f3a4		9	126665	0	0.0	1	1	0.0	0.0	0.0	0.0	100.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0a6e7c4d44555b7272cc383c32d987b593039232		9	126665	0	0.0	1	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1c6ad181e7a2d6c472d27abad95b11c78abd2d6c		9	126665	0	0.0	1	8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1d6b55d881fe28336a5d2ea5be48b2df6b14778a		9	126665	0	0.0	1	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
73878a8f64b91d2c3ea9a378c027a3e02f6c7ecc		9	126665	0	0.0	1	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4190f309323c05234549f22bd71398177f0d096b		9	126665	0	0.0	2	2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	50.0
d31802312a7ae1ed816daf8fe674efd42493adb1		9	126665	0	0.0	1	2	0.0	0.0	0.0	100.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5c68f2d0a68ae8ee72d1939ae01dd1da279c19eb		9	126665	0	0.0	1	1	0.0	100.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0f26c7e4cbe9553e6ab2dd307407dd5064bcd976		9	126665	0	0.0	1	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1a73b63171e78bd099e519d78ca0f57a56b5d757		9	126665	0	0.0	1	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	100.0
1003a5cc9c7497f0b14079016bb0da941f41ae2b		9	126665	0	0.0	1	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3cfd1faf610e61f3572597992d4b03b3d98a3ad2		9	126665	0	0.0	1	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	100.0	0.0	0.0	0.0	0.0
400c9c22776435911eab30e7ec863157dda3ad3a		9	126665	0	0.0	1	3	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	100.0	0.0	0.0	0.0
76d4cce5a5b93fc65b5948138e5fc19f2e4c4710		9	126665	0	0.0	1	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
b3dcb1c58edb9bbc74cef9034824b480b8139db1		9	126665	0	0.0	1	1	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
946a80ed820aebe1a76a245141d211d4b152ae80		9	126665	0	0.0	1	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
afd2192aa8d0b77f6f30a3390242bb27fe7556c7		9	126665	0	0.0	1	2	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	100.0	0.0	0.0	0.0
4256a1a497f6c0cf41d42955a433c678228df617		10	3969	0	0.0	1	4	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
7482781347c34977b95e99589cac94888979dafa		10	3969	0	0.0	1	11	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
df2307cdc3d08233d17beb9a50c144baaef1f44e		10	3969	0	0.0	3	31	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
aa2c09a7ddb8c7e7eb1170edc24ec274aaa636b1		10	3969	0	0.0	1	6	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
bc70ab5dffce5cc9894929cac7c107dcb9c25053		10	3969	0	0.0	2	6	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
a890c82f9dee11a41fcb4a987d6da8b764284b5e		10	3969	0	0.0	1	13	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
cbba1d2da42a9c813c50ea3b3c13ec9a518bc147		10	3969	0	0.0	3	5	80.0	20.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
db8442b04f2b8dcc714dd974d0bd6407e9e054ef		10	3969	0	0.0	6	219	96.34	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.91	0.0
f711f4f03b8935c3c1812d1534b2c1ed46831865		10	3969	0	0.0	3	23	34.78	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
acf72ea8286172b141624b27f00571f52aa289d0		10	3969	0	0.0	2	16	50.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	50.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
eb21e7d5769ba705d02cca196acf8e3e8f15eef3		10	3969	0	0.0	1	4	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
f78e1b5aae2da1c1be2a57d140d847816290d1e1		10	3969	0	0.0	2	7	85.71	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	14.28	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6fbdc96b027cf5c4b15a8b3f0bf4b428e722ce92		10	3969	0	0.0	2	36	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
adb82edb90a53825b785b11f1e95f2bcda98e456		10	3969	0	0.0	1	8	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
07a584bbe432ff7a58f3aebccd31bfc6fe4c8a18		10	3969	0	0.0	8	38	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
37796b2dd49772b17ff39a1a71b73f6d2248ac6d		10	3969	0	0.0	1	50	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
fee3ccbe8c2248bb8946d057fab94fa7012df41b		10	3969	0	0.0	1	68	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3456676fd4994a617a09fedb07d64882fa55c653		10	3969	0	0.0	2	27	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
cce377833ae46f10e49cdf01f5685a6b2f7b0a57		10	3969	0	0.0	14	11	72.72	27.27	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
9c197d87e09255b47880a528d34eae0dca366845		10	3969	0	0.0	5	19	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
631e0ba4935064534cdfa56dbf7476d767b5f916		11	52878	0	0.0	2	15	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5ac0351f16c9e1932c63c6794f91a60317dfa2d9		11	52878	0	0.0	1	16	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
c5a5121a6a54f5ac62a227f86846f2ecd0572b0e		11	52878	0	0.0	1	8	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	100.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
